invoice_id,branch,customer_type,gender,product_line,unit_price,quantity,tax,date,time,payment,cogs,gross_income,rating,total
283-26-5248,C,Member,Female,Food and beverages,98.52,10,49.26,2019-01-30,2022-09-22 20:23:00,Ewallet,985.2,49.26,4.5,1034.46
712-39-0363,A,Member,Male,Food and beverages,41.66,6,12.498,2019-01-02,2022-09-22 15:24:00,Ewallet,249.96,12.498,5.6,262.458
218-59-9410,A,Member,Female,Home and lifestyle,72.42,3,10.863,2019-03-29,2022-09-22 16:54:00,Ewallet,217.26,10.863,8.2,228.123
174-75-0888,B,Normal,Male,Electronic accessories,21.58,9,9.711,2019-03-14,2022-09-22 12:32:00,Cash,194.22,9.711,7.3,203.931
866-99-7614,C,Normal,Male,Food and beverages,89.2,10,44.6,2019-02-11,2022-09-22 15:42:00,Credit card,892.0,44.6,4.4,936.6
134-54-4720,B,Normal,Female,Electronic accessories,42.42,8,16.968,2019-01-30,2022-09-22 13:58:00,Ewallet,339.36,16.968,5.7,356.328
760-90-2357,A,Member,Male,Electronic accessories,74.51,6,22.353,2019-03-20,2022-09-22 15:08:00,Ewallet,447.06,22.353,5.0,469.413
514-37-2845,B,Normal,Male,Fashion accessories,99.25,2,9.925,2019-03-20,2022-09-22 13:02:00,Cash,198.5,9.925,9.0,208.425
698-98-5964,A,Normal,Female,Food and beverages,81.21,10,40.605,2019-01-17,2022-09-22 13:01:00,Credit card,812.1,40.605,6.3,852.705
718-57-9773,C,Normal,Female,Sports and travel,49.33,10,24.665,2019-02-03,2022-09-22 16:40:00,Credit card,493.3,24.665,9.4,517.965
651-88-7328,A,Normal,Female,Fashion accessories,65.74,9,29.583,2019-01-01,2022-09-22 13:55:00,Cash,591.66,29.583,7.7,621.243
241-11-2261,B,Normal,Female,Fashion accessories,79.86,7,27.951,2019-01-10,2022-09-22 10:33:00,Credit card,559.02,27.951,5.5,586.971
408-26-9866,C,Normal,Female,Sports and travel,73.98,7,25.893,2019-03-02,2022-09-22 16:42:00,Ewallet,517.86,25.893,4.1,543.753
834-83-1826,B,Member,Female,Home and lifestyle,82.04,5,20.51,2019-02-25,2022-09-22 17:16:00,Credit card,410.2,20.51,7.6,430.71
343-61-3544,B,Member,Male,Sports and travel,26.67,10,13.335,2019-01-29,2022-09-22 11:48:00,Cash,266.7,13.335,8.6,280.035
239-48-4278,A,Member,Male,Food and beverages,10.13,7,3.5455,2019-03-10,2022-09-22 19:35:00,Ewallet,70.91,3.5455,8.3,74.4555
355-34-6244,B,Normal,Male,Food and beverages,72.39,2,7.239,2019-01-13,2022-09-22 19:55:00,Credit card,144.78,7.239,8.1,152.019
550-84-8664,A,Normal,Male,Sports and travel,85.91,5,21.4775,2019-03-22,2022-09-22 14:33:00,Credit card,429.55,21.4775,8.6,451.0275
339-96-8318,B,Member,Male,Fashion accessories,81.31,7,28.4585,2019-03-01,2022-09-22 19:49:00,Ewallet,569.17,28.4585,6.3,597.6285
458-61-0011,B,Normal,Male,Food and beverages,60.3,4,12.06,2019-02-20,2022-09-22 18:43:00,Cash,241.2,12.06,5.8,253.26
592-34-6155,C,Normal,Male,Food and beverages,31.77,4,6.354,2019-01-14,2022-09-22 14:43:00,Ewallet,127.08,6.354,6.2,133.434
797-88-0493,A,Normal,Female,Health and beauty,64.27,4,12.854,2019-03-26,2022-09-22 13:54:00,Cash,257.08,12.854,7.7,269.934
207-73-1363,B,Normal,Male,Health and beauty,69.51,2,6.951,2019-03-01,2022-09-22 12:15:00,Ewallet,139.02,6.951,8.1,145.971
390-31-6381,C,Normal,Male,Food and beverages,27.22,3,4.083,2019-01-07,2022-09-22 12:37:00,Cash,81.66,4.083,7.3,85.743
443-82-0585,A,Member,Female,Health and beauty,77.68,4,15.536,2019-02-01,2022-09-22 19:54:00,Cash,310.72,15.536,8.4,326.256
339-18-7061,C,Member,Female,Fashion accessories,92.98,2,9.298,2019-02-13,2022-09-22 15:06:00,Credit card,185.96,9.298,8.0,195.258
359-90-3665,B,Member,Female,Fashion accessories,18.08,4,3.616,2019-01-14,2022-09-22 18:03:00,Credit card,72.32,3.616,9.5,75.936
375-72-3056,B,Normal,Male,Sports and travel,63.06,3,9.459,2019-01-19,2022-09-22 15:58:00,Ewallet,189.18,9.459,7.0,198.639
127-47-6963,A,Normal,Male,Health and beauty,51.71,4,10.342,2019-03-09,2022-09-22 13:53:00,Credit card,206.84,10.342,9.8,217.182
278-86-2735,A,Normal,Female,Food and beverages,52.34,3,7.851,2019-03-27,2022-09-22 14:03:00,Cash,157.02,7.851,9.2,164.871
695-28-6250,A,Normal,Female,Sports and travel,43.06,5,10.765,2019-02-04,2022-09-22 16:38:00,Ewallet,215.3,10.765,7.7,226.065
379-17-6588,C,Normal,Male,Fashion accessories,59.61,10,29.805,2019-03-14,2022-09-22 11:07:00,Cash,596.1,29.805,5.3,625.905
227-50-3718,A,Normal,Male,Health and beauty,14.62,5,3.655,2019-03-04,2022-09-22 12:23:00,Cash,73.1,3.655,4.4,76.755
302-15-2162,C,Member,Male,Health and beauty,46.53,6,13.959,2019-03-03,2022-09-22 10:54:00,Credit card,279.18,13.959,4.3,293.139
788-07-8452,C,Member,Female,Home and lifestyle,24.24,7,8.484,2019-01-27,2022-09-22 17:38:00,Ewallet,169.68,8.484,9.4,178.164
560-49-6611,A,Member,Female,Sports and travel,45.58,1,2.279,2019-02-07,2022-09-22 14:13:00,Cash,45.58,2.279,9.8,47.859
880-35-0356,A,Member,Female,Sports and travel,75.2,3,11.28,2019-02-05,2022-09-22 11:51:00,Ewallet,225.6,11.28,4.8,236.88
585-11-6748,B,Member,Male,Sports and travel,96.8,3,14.52,2019-03-15,2022-09-22 13:05:00,Cash,290.4,14.52,5.3,304.92
470-31-3286,B,Normal,Male,Health and beauty,14.82,3,2.223,2019-03-01,2022-09-22 11:30:00,Credit card,44.46,2.223,8.7,46.683
152-68-2907,A,Normal,Male,Food and beverages,52.2,3,7.83,2019-02-15,2022-09-22 13:30:00,Credit card,156.6,7.83,9.5,164.43
123-35-4896,C,Normal,Female,Sports and travel,46.66,9,20.997,2019-02-17,2022-09-22 19:11:00,Ewallet,419.94,20.997,5.3,440.937
258-69-7810,C,Normal,Female,Fashion accessories,36.85,5,9.2125,2019-01-26,2022-09-22 18:53:00,Cash,184.25,9.2125,9.2,193.4625
334-64-2006,A,Member,Female,Home and lifestyle,70.32,2,7.032,2019-03-24,2022-09-22 14:22:00,Ewallet,140.64,7.032,9.6,147.672
219-61-4139,C,Normal,Male,Electronic accessories,83.08,1,4.154,2019-01-23,2022-09-22 17:16:00,Ewallet,83.08,4.154,6.4,87.234
881-41-7302,C,Normal,Female,Fashion accessories,64.99,1,3.2495,2019-01-26,2022-09-22 10:06:00,Credit card,64.99,3.2495,4.5,68.2395
373-09-4567,C,Normal,Male,Food and beverages,77.56,10,38.78,2019-03-14,2022-09-22 20:35:00,Ewallet,775.6,38.78,6.9,814.38
642-30-6693,B,Normal,Female,Sports and travel,54.51,6,16.353,2019-03-17,2022-09-22 13:54:00,Ewallet,327.06,16.353,7.8,343.413
484-22-8230,C,Member,Female,Fashion accessories,51.89,7,18.1615,2019-01-08,2022-09-22 20:08:00,Cash,363.23,18.1615,4.5,381.3915
830-58-2383,B,Normal,Male,Home and lifestyle,31.75,4,6.35,2019-02-08,2022-09-22 15:26:00,Cash,127.0,6.35,8.6,133.35
559-98-9873,A,Member,Female,Fashion accessories,53.65,7,18.7775,2019-02-10,2022-09-22 12:56:00,Ewallet,375.55,18.7775,5.2,394.3275
544-32-5024,C,Member,Female,Food and beverages,49.79,4,9.958,2019-03-28,2022-09-22 19:16:00,Credit card,199.16,9.958,6.4,209.118
318-12-0304,A,Normal,Male,Fashion accessories,30.61,1,1.5305,2019-01-23,2022-09-22 12:20:00,Ewallet,30.61,1.5305,5.2,32.1405
349-97-8902,B,Member,Male,Food and beverages,57.89,2,5.789,2019-01-17,2022-09-22 10:37:00,Ewallet,115.78,5.789,8.9,121.569
421-95-9805,A,Normal,Female,Electronic accessories,28.96,1,1.448,2019-02-07,2022-09-22 10:18:00,Credit card,28.96,1.448,6.2,30.408
277-35-5865,C,Member,Female,Food and beverages,98.97,9,44.5365,2019-03-09,2022-09-22 11:23:00,Cash,890.73,44.5365,6.7,935.2665
789-23-8625,B,Member,Male,Fashion accessories,93.22,3,13.983,2019-01-24,2022-09-22 11:45:00,Cash,279.66,13.983,7.2,293.643
284-54-4231,C,Member,Male,Sports and travel,80.93,1,4.0465,2019-01-19,2022-09-22 16:08:00,Credit card,80.93,4.0465,9.0,84.9765
443-59-0061,A,Member,Male,Food and beverages,67.45,10,33.725,2019-02-03,2022-09-22 11:25:00,Ewallet,674.5,33.725,4.2,708.225
509-29-3912,A,Member,Female,Sports and travel,38.72,9,17.424,2019-03-20,2022-09-22 12:24:00,Ewallet,348.48,17.424,4.2,365.904
327-40-9673,B,Member,Male,Sports and travel,72.6,6,21.78,2019-01-13,2022-09-22 19:51:00,Cash,435.6,21.78,6.9,457.38
840-19-2096,C,Member,Male,Electronic accessories,87.91,5,21.9775,2019-03-14,2022-09-22 18:10:00,Ewallet,439.55,21.9775,4.4,461.5275
828-46-6863,A,Member,Male,Food and beverages,98.53,6,29.559,2019-01-23,2022-09-22 11:22:00,Credit card,591.18,29.559,4.0,620.739
641-96-3695,C,Member,Female,Fashion accessories,43.46,6,13.038,2019-02-07,2022-09-22 17:55:00,Ewallet,260.76,13.038,8.5,273.798
420-97-3340,A,Normal,Female,Food and beverages,71.68,3,10.752,2019-03-28,2022-09-22 15:30:00,Credit card,215.04,10.752,9.2,225.792
436-54-4512,A,Member,Female,Food and beverages,91.61,1,4.5805,2019-03-20,2022-09-22 19:44:00,Cash,91.61,4.5805,9.8,96.1905
670-79-6321,B,Member,Female,Home and lifestyle,94.59,7,33.1065,2019-01-17,2022-09-22 15:27:00,Credit card,662.13,33.1065,4.9,695.2365
852-62-7105,B,Normal,Female,Fashion accessories,83.25,10,41.625,2019-01-12,2022-09-22 11:25:00,Credit card,832.5,41.625,4.4,874.125
598-06-7312,B,Member,Male,Fashion accessories,91.35,1,4.5675,2019-02-16,2022-09-22 15:42:00,Cash,91.35,4.5675,6.8,95.9175
135-13-8269,B,Member,Female,Food and beverages,78.88,2,7.888,2019-01-26,2022-09-22 16:04:00,Cash,157.76,7.888,9.1,165.648
816-57-2053,A,Normal,Male,Sports and travel,60.87,2,6.087,2019-03-09,2022-09-22 12:37:00,Ewallet,121.74,6.087,8.7,127.827
628-90-8624,B,Member,Male,Health and beauty,82.58,10,41.29,2019-03-14,2022-09-22 14:41:00,Cash,825.8,41.29,5.0,867.09
856-66-2701,A,Member,Male,Home and lifestyle,53.3,3,7.995,2019-01-25,2022-09-22 14:19:00,Ewallet,159.9,7.995,7.5,167.895
308-39-1707,A,Normal,Female,Fashion accessories,12.09,1,0.6045,2019-01-26,2022-09-22 18:19:00,Credit card,12.09,0.6045,8.2,12.6945
149-61-1929,A,Normal,Male,Sports and travel,64.19,10,32.095,2019-01-19,2022-09-22 14:08:00,Credit card,641.9,32.095,6.7,673.995
655-07-2265,A,Normal,Male,Electronic accessories,78.31,3,11.7465,2019-03-05,2022-09-22 16:38:00,Ewallet,234.93,11.7465,5.4,246.6765
589-02-8023,A,Member,Male,Food and beverages,83.77,2,8.377,2019-01-15,2022-09-22 10:54:00,Credit card,167.54,8.377,7.0,175.917
420-04-7590,B,Normal,Male,Home and lifestyle,99.7,3,14.955,2019-03-18,2022-09-22 11:29:00,Ewallet,299.1,14.955,4.7,314.055
182-88-2763,B,Member,Male,Food and beverages,79.91,3,11.9865,2019-03-20,2022-09-22 19:28:00,Credit card,239.73,11.9865,5.0,251.7165
188-55-0967,B,Member,Male,Health and beauty,66.47,10,33.235,2019-01-15,2022-09-22 15:01:00,Credit card,664.7,33.235,5.0,697.935
610-46-4100,A,Normal,Male,Health and beauty,28.95,7,10.1325,2019-03-03,2022-09-22 20:31:00,Credit card,202.65,10.1325,6.0,212.7825
318-81-2368,C,Normal,Female,Electronic accessories,46.2,1,2.31,2019-03-19,2022-09-22 12:16:00,Cash,46.2,2.31,6.3,48.51
364-33-8584,B,Member,Female,Food and beverages,17.63,5,4.4075,2019-03-08,2022-09-22 15:27:00,Cash,88.15,4.4075,8.5,92.5575
665-63-9737,B,Normal,Male,Fashion accessories,52.42,3,7.863,2019-02-27,2022-09-22 17:36:00,Ewallet,157.26,7.863,7.5,165.123
695-09-5146,B,Member,Female,Food and beverages,98.79,3,14.8185,2019-02-23,2022-09-22 20:00:00,Ewallet,296.37,14.8185,6.4,311.1885
155-45-3814,C,Member,Female,Electronic accessories,88.55,8,35.42,2019-03-19,2022-09-22 15:29:00,Ewallet,708.4,35.42,4.7,743.82
794-32-2436,B,Member,Male,Electronic accessories,55.67,2,5.567,2019-03-27,2022-09-22 15:08:00,Ewallet,111.34,5.567,6.0,116.907
131-15-8856,C,Member,Female,Food and beverages,72.52,8,29.008,2019-03-30,2022-09-22 19:26:00,Credit card,580.16,29.008,4.0,609.168
273-84-2164,C,Member,Male,Electronic accessories,12.05,5,3.0125,2019-02-16,2022-09-22 15:53:00,Ewallet,60.25,3.0125,5.5,63.2625
706-36-6154,A,Member,Male,Home and lifestyle,19.36,9,8.712,2019-01-18,2022-09-22 18:43:00,Ewallet,174.24,8.712,8.7,182.952
778-89-7974,C,Normal,Male,Health and beauty,70.21,6,21.063,2019-03-30,2022-09-22 14:58:00,Cash,421.26,21.063,7.4,442.323
574-31-8277,B,Member,Male,Fashion accessories,33.63,1,1.6815,2019-03-20,2022-09-22 19:55:00,Cash,33.63,1.6815,5.6,35.3115
859-71-0933,C,Member,Female,Sports and travel,15.49,2,1.549,2019-01-16,2022-09-22 15:10:00,Cash,30.98,1.549,6.3,32.529
740-11-5257,C,Normal,Male,Electronic accessories,24.74,10,12.37,2019-02-24,2022-09-22 16:44:00,Cash,247.4,12.37,7.1,259.77
369-82-2676,B,Normal,Male,Electronic accessories,75.66,5,18.915,2019-01-15,2022-09-22 18:22:00,Ewallet,378.3,18.915,7.8,397.215
563-47-4072,B,Normal,Female,Health and beauty,55.81,6,16.743,2019-01-22,2022-09-22 11:52:00,Cash,334.86,16.743,9.9,351.603
742-04-5161,A,Member,Male,Home and lifestyle,72.78,10,36.39,2019-02-03,2022-09-22 17:24:00,Cash,727.8,36.39,7.3,764.19
149-15-7606,B,Member,Male,Sports and travel,37.32,9,16.794,2019-03-06,2022-09-22 15:31:00,Ewallet,335.88,16.794,5.1,352.674
133-77-3154,B,Member,Male,Fashion accessories,60.18,4,12.036,2019-02-16,2022-09-22 18:04:00,Credit card,240.72,12.036,9.4,252.756
169-52-4504,A,Normal,Female,Electronic accessories,15.69,3,2.3535,2019-03-14,2022-09-22 14:13:00,Credit card,47.07,2.3535,5.8,49.4235
250-81-7186,C,Normal,Female,Electronic accessories,99.69,1,4.9845,2019-02-27,2022-09-22 10:23:00,Credit card,99.69,4.9845,8.0,104.6745
562-12-5430,A,Member,Female,Fashion accessories,88.15,3,13.2225,2019-01-18,2022-09-22 10:11:00,Ewallet,264.45,13.2225,7.9,277.6725
816-72-8853,A,Member,Female,Sports and travel,27.93,5,6.9825,2019-01-29,2022-09-22 15:48:00,Cash,139.65,6.9825,5.9,146.6325
491-38-3499,A,Member,Male,Fashion accessories,55.45,1,2.7725,2019-02-26,2022-09-22 17:46:00,Credit card,55.45,2.7725,4.9,58.2225
322-02-2271,B,Normal,Female,Sports and travel,42.97,3,6.4455,2019-02-03,2022-09-22 11:46:00,Cash,128.91,6.4455,9.3,135.3555
842-29-4695,C,Member,Male,Sports and travel,17.14,7,5.999,2019-01-16,2022-09-22 12:07:00,Credit card,119.98,5.999,7.9,125.979
725-67-2480,B,Member,Female,Fashion accessories,58.75,6,17.625,2019-03-24,2022-09-22 18:14:00,Credit card,352.5,17.625,5.9,370.125
641-51-2661,C,Member,Female,Food and beverages,87.1,10,43.55,2019-02-12,2022-09-22 14:45:00,Credit card,871.0,43.55,9.9,914.55
714-02-3114,C,Normal,Female,Sports and travel,98.8,2,9.88,2019-02-21,2022-09-22 11:39:00,Cash,197.6,9.88,7.7,207.48
518-17-2983,A,Normal,Female,Fashion accessories,48.63,4,9.726,2019-02-04,2022-09-22 15:44:00,Ewallet,194.52,9.726,7.6,204.246
779-42-2410,B,Member,Male,Food and beverages,57.74,3,8.661,2019-02-20,2022-09-22 13:06:00,Ewallet,173.22,8.661,7.7,181.881
190-14-3147,B,Normal,Female,Health and beauty,17.97,4,3.594,2019-02-23,2022-09-22 20:43:00,Ewallet,71.88,3.594,6.4,75.474
408-66-6712,C,Member,Female,Health and beauty,47.71,6,14.313,2019-02-16,2022-09-22 14:19:00,Ewallet,286.26,14.313,4.4,300.573
679-22-6530,B,Normal,Female,Sports and travel,40.62,2,4.062,2019-01-17,2022-09-22 10:01:00,Credit card,81.24,4.062,4.1,85.302
588-47-8641,A,Member,Male,Fashion accessories,56.04,10,28.02,2019-01-14,2022-09-22 19:30:00,Ewallet,560.4,28.02,4.4,588.42
642-61-4706,B,Member,Male,Food and beverages,93.4,2,9.34,2019-03-30,2022-09-22 16:34:00,Cash,186.8,9.34,5.5,196.14
576-31-4774,B,Normal,Female,Health and beauty,73.41,3,11.0115,2019-03-02,2022-09-22 13:10:00,Ewallet,220.23,11.0115,4.0,231.2415
556-41-6224,C,Normal,Male,Health and beauty,33.64,8,13.456,2019-02-15,2022-09-22 17:10:00,Credit card,269.12,13.456,9.3,282.576
811-03-8790,A,Normal,Female,Electronic accessories,45.48,10,22.74,2019-03-01,2022-09-22 10:22:00,Credit card,454.8,22.74,4.8,477.54
242-11-3142,B,Member,Male,Fashion accessories,83.77,2,8.377,2019-02-24,2022-09-22 19:57:00,Cash,167.54,8.377,4.6,175.917
752-23-3760,B,Member,Female,Sports and travel,64.08,7,22.428,2019-02-19,2022-09-22 19:29:00,Credit card,448.56,22.428,7.3,470.988
274-05-5470,A,Member,Female,Food and beverages,73.47,4,14.694,2019-02-23,2022-09-22 18:30:00,Cash,293.88,14.694,6.0,308.574
648-94-3045,C,Normal,Male,Health and beauty,58.95,10,29.475,2019-02-07,2022-09-22 14:27:00,Ewallet,589.5,29.475,8.1,618.975
130-67-4723,A,Member,Male,Food and beverages,48.5,6,14.55,2019-01-11,2022-09-22 13:57:00,Ewallet,291.0,14.55,9.4,305.55
528-87-5606,B,Member,Female,Electronic accessories,39.48,1,1.974,2019-02-12,2022-09-22 19:43:00,Cash,39.48,1.974,6.5,41.454
320-85-2052,B,Normal,Female,Sports and travel,34.81,1,1.7405,2019-01-14,2022-09-22 10:11:00,Credit card,34.81,1.7405,7.0,36.5505
370-96-0655,C,Normal,Female,Fashion accessories,49.32,6,14.796,2019-01-09,2022-09-22 13:46:00,Ewallet,295.92,14.796,7.1,310.716
105-10-6182,A,Member,Male,Fashion accessories,21.48,2,2.148,2019-02-27,2022-09-22 12:22:00,Ewallet,42.96,2.148,6.6,45.108
510-79-0415,B,Member,Female,Sports and travel,23.08,6,6.924,2019-01-24,2022-09-22 19:20:00,Ewallet,138.48,6.924,4.9,145.404
241-96-5076,B,Member,Female,Home and lifestyle,49.1,2,4.91,2019-01-08,2022-09-22 12:58:00,Credit card,98.2,4.91,6.4,103.11
767-97-4650,B,Member,Female,Sports and travel,64.83,2,6.483,2019-01-08,2022-09-22 11:59:00,Credit card,129.66,6.483,8.0,136.143
648-83-1321,A,Member,Male,Home and lifestyle,63.56,10,31.78,2019-01-16,2022-09-22 17:59:00,Cash,635.6,31.78,4.3,667.38
173-57-2300,C,Member,Male,Sports and travel,72.88,2,7.288,2019-03-13,2022-09-22 12:51:00,Cash,145.76,7.288,6.1,153.048
305-03-2383,A,Normal,Female,Food and beverages,67.1,3,10.065,2019-02-15,2022-09-22 10:36:00,Cash,201.3,10.065,7.5,211.365
394-55-6384,C,Member,Female,Sports and travel,70.19,9,31.5855,2019-01-25,2022-09-22 13:38:00,Cash,631.71,31.5855,6.7,663.2955
266-20-6657,C,Member,Male,Food and beverages,55.04,7,19.264,2019-03-12,2022-09-22 19:39:00,Ewallet,385.28,19.264,5.2,404.544
689-05-1884,A,Member,Male,Health and beauty,48.63,10,24.315,2019-03-04,2022-09-22 12:44:00,Cash,486.3,24.315,8.8,510.615
196-01-2849,C,Member,Female,Fashion accessories,73.38,7,25.683,2019-02-10,2022-09-22 13:56:00,Cash,513.66,25.683,9.5,539.343
372-62-5264,C,Normal,Female,Food and beverages,52.6,9,23.67,2019-01-16,2022-09-22 14:42:00,Cash,473.4,23.67,7.6,497.07
800-09-8606,A,Member,Female,Home and lifestyle,87.37,5,21.8425,2019-01-29,2022-09-22 19:45:00,Cash,436.85,21.8425,6.6,458.6925
182-52-7000,A,Member,Female,Sports and travel,27.04,4,5.408,2019-01-01,2022-09-22 20:26:00,Ewallet,108.16,5.408,6.9,113.568
826-58-8051,B,Normal,Male,Home and lifestyle,62.19,4,12.438,2019-01-06,2022-09-22 19:46:00,Ewallet,248.76,12.438,4.3,261.198
868-06-0466,A,Member,Male,Electronic accessories,69.58,9,31.311,2019-02-19,2022-09-22 19:38:00,Credit card,626.22,31.311,7.8,657.531
751-41-9720,C,Normal,Male,Home and lifestyle,97.5,10,48.75,2019-01-12,2022-09-22 16:18:00,Ewallet,975.0,48.75,8.0,1023.75
626-43-7888,C,Normal,Female,Fashion accessories,60.41,8,24.164,2019-02-07,2022-09-22 12:23:00,Ewallet,483.28,24.164,9.6,507.444
176-64-7711,B,Normal,Male,Food and beverages,32.32,3,4.848,2019-03-27,2022-09-22 19:11:00,Credit card,96.96,4.848,4.3,101.808
191-29-0321,B,Member,Female,Fashion accessories,19.77,10,9.885,2019-02-27,2022-09-22 18:57:00,Credit card,197.7,9.885,5.0,207.585
729-06-2010,B,Member,Male,Health and beauty,80.47,9,36.2115,2019-01-06,2022-09-22 11:18:00,Cash,724.23,36.2115,9.2,760.4415
640-48-5028,B,Member,Female,Home and lifestyle,88.39,9,39.7755,2019-03-02,2022-09-22 12:40:00,Cash,795.51,39.7755,6.3,835.2855
186-79-9562,B,Normal,Male,Health and beauty,71.77,7,25.1195,2019-03-29,2022-09-22 14:06:00,Cash,502.39,25.1195,8.9,527.5095
834-45-5519,B,Normal,Female,Electronic accessories,43.0,4,8.6,2019-01-31,2022-09-22 20:48:00,Ewallet,172.0,8.6,7.6,180.6
162-65-8559,C,Member,Male,Food and beverages,68.98,1,3.449,2019-01-21,2022-09-22 20:13:00,Cash,68.98,3.449,4.8,72.429
760-27-5490,C,Normal,Male,Fashion accessories,15.62,8,6.248,2019-01-20,2022-09-22 20:37:00,Ewallet,124.96,6.248,9.1,131.208
445-30-9252,A,Normal,Male,Sports and travel,25.7,3,3.855,2019-01-17,2022-09-22 17:59:00,Ewallet,77.1,3.855,6.1,80.955
786-94-2700,A,Member,Male,Food and beverages,80.62,6,24.186,2019-02-28,2022-09-22 20:18:00,Cash,483.72,24.186,9.1,507.906
728-88-7867,C,Member,Female,Home and lifestyle,75.53,4,15.106,2019-03-19,2022-09-22 15:52:00,Ewallet,302.12,15.106,8.3,317.226
183-21-3799,C,Normal,Female,Electronic accessories,77.63,9,34.9335,2019-02-19,2022-09-22 15:14:00,Ewallet,698.67,34.9335,7.2,733.6035
268-20-3585,C,Normal,Female,Health and beauty,13.85,9,6.2325,2019-02-04,2022-09-22 12:50:00,Ewallet,124.65,6.2325,6.0,130.8825
735-32-9839,C,Member,Male,Fashion accessories,98.7,8,39.48,2019-01-31,2022-09-22 10:36:00,Ewallet,789.6,39.48,8.5,829.08
258-92-7466,A,Normal,Female,Health and beauty,35.68,5,8.92,2019-02-06,2022-09-22 18:33:00,Credit card,178.4,8.92,6.6,187.32
857-16-3520,A,Member,Female,Fashion accessories,71.46,7,25.011,2019-03-28,2022-09-22 16:06:00,Ewallet,500.22,25.011,4.5,525.231
482-17-1179,A,Member,Male,Electronic accessories,11.94,3,1.791,2019-01-19,2022-09-22 12:47:00,Credit card,35.82,1.791,8.1,37.611
788-21-5741,A,Normal,Male,Fashion accessories,45.38,3,6.807,2019-02-17,2022-09-22 13:34:00,Credit card,136.14,6.807,7.2,142.947
821-14-9046,B,Member,Female,Fashion accessories,17.48,6,5.244,2019-01-18,2022-09-22 15:04:00,Credit card,104.88,5.244,6.1,110.124
418-05-0656,B,Normal,Female,Fashion accessories,25.56,7,8.946,2019-02-02,2022-09-22 20:42:00,Cash,178.92,8.946,7.1,187.866
678-79-0726,C,Member,Female,Sports and travel,90.63,9,40.7835,2019-01-18,2022-09-22 15:28:00,Cash,815.67,40.7835,5.1,856.4535
776-68-1096,B,Normal,Male,Home and lifestyle,44.12,3,6.618,2019-03-18,2022-09-22 13:45:00,Credit card,132.36,6.618,7.9,138.978
592-46-1692,C,Member,Female,Food and beverages,36.77,7,12.8695,2019-01-11,2022-09-22 20:10:00,Cash,257.39,12.8695,7.4,270.2595
434-35-9162,B,Member,Male,Food and beverages,23.34,4,4.668,2019-02-04,2022-09-22 18:53:00,Ewallet,93.36,4.668,7.4,98.028
149-14-0304,C,Member,Female,Health and beauty,28.5,8,11.4,2019-02-06,2022-09-22 14:24:00,Cash,228.0,11.4,6.6,239.4
442-44-6497,C,Member,Male,Home and lifestyle,55.57,3,8.3355,2019-01-08,2022-09-22 11:42:00,Credit card,166.71,8.3355,5.9,175.0455
174-64-0215,B,Normal,Male,Sports and travel,69.74,10,34.87,2019-03-05,2022-09-22 17:49:00,Credit card,697.4,34.87,8.9,732.27
210-74-9613,C,Normal,Male,Fashion accessories,97.26,4,19.452,2019-03-16,2022-09-22 15:33:00,Ewallet,389.04,19.452,6.8,408.492
299-29-0180,B,Member,Female,Home and lifestyle,52.18,7,18.263,2019-03-09,2022-09-22 10:54:00,Cash,365.26,18.263,9.3,383.523
247-11-2470,A,Member,Female,Fashion accessories,22.32,4,4.464,2019-03-01,2022-09-22 16:23:00,Credit card,89.28,4.464,4.4,93.744
635-28-5728,A,Normal,Male,Health and beauty,56.0,3,8.4,2019-02-28,2022-09-22 19:33:00,Ewallet,168.0,8.4,4.8,176.4
756-49-0168,A,Member,Male,Fashion accessories,19.7,1,0.985,2019-02-08,2022-09-22 11:39:00,Ewallet,19.7,0.985,9.5,20.685
438-23-1242,B,Normal,Male,Electronic accessories,75.88,7,26.558,2019-01-24,2022-09-22 10:38:00,Ewallet,531.16,26.558,8.9,557.718
238-45-6950,B,Member,Male,Food and beverages,53.72,1,2.686,2019-03-01,2022-09-22 20:03:00,Ewallet,53.72,2.686,6.4,56.406
607-65-2441,C,Member,Male,Health and beauty,81.95,10,40.975,2019-03-10,2022-09-22 12:39:00,Credit card,819.5,40.975,6.0,860.475
386-27-7606,C,Member,Female,Home and lifestyle,81.2,7,28.42,2019-03-23,2022-09-22 15:59:00,Credit card,568.4,28.42,8.1,596.82
137-63-5492,C,Normal,Male,Electronic accessories,58.76,10,29.38,2019-01-29,2022-09-22 14:26:00,Ewallet,587.6,29.38,9.0,616.98
197-77-7132,B,Member,Male,Electronic accessories,91.56,8,36.624,2019-01-12,2022-09-22 18:22:00,Ewallet,732.48,36.624,6.0,769.104
805-86-0265,A,Normal,Male,Home and lifestyle,93.96,9,42.282,2019-03-20,2022-09-22 11:32:00,Cash,845.64,42.282,9.8,887.922
733-29-1227,C,Normal,Male,Home and lifestyle,55.61,7,19.4635,2019-03-23,2022-09-22 12:41:00,Cash,389.27,19.4635,8.5,408.7335
451-73-2711,C,Normal,Male,Food and beverages,84.83,1,4.2415,2019-01-14,2022-09-22 15:20:00,Ewallet,84.83,4.2415,8.8,89.0715
373-14-0504,A,Member,Female,Sports and travel,71.63,2,7.163,2019-02-12,2022-09-22 14:33:00,Ewallet,143.26,7.163,8.8,150.423
